,posteam,down,ydstogo,qtr,week,yardline_100,drive_inside20,play_type,rush_attempt,rusher,rushing_yards,rush_touchdown,pass_attempt,complete_pass,passer,passing_yards,pass_touchdown,receiver,receiving_yards,first_down,touchdown
14755,CLE,2.0,8,1,8,8,1.0,run,1,N.Chubb,1.0,0,0,0,,,0,,,0,0
14756,CLE,3.0,7,1,8,7,1.0,pass,0,,,0,1,0,B.Mayfield,,0,,,0,0
14757,PIT,1.0,10,1,8,75,0.0,run,1,N.Harris,3.0,0,0,0,,,0,,,0,0
14758,PIT,2.0,7,1,8,72,0.0,pass,0,,,0,1,1,B.Roethlisberger,11.0,0,P.Freiermuth,11.0,1,0
14759,PIT,1.0,10,1,8,61,0.0,run,1,N.Harris,3.0,0,0,0,,,0,,,0,0
14760,PIT,2.0,7,1,8,58,0.0,run,1,N.Harris,9.0,0,0,0,,,0,,,1,0
14761,PIT,1.0,10,1,8,49,0.0,pass,0,,,0,1,0,B.Roethlisberger,,0,P.Freiermuth,,0,0
14762,PIT,2.0,10,1,8,49,0.0,run,1,A.McFarland,1.0,0,0,0,,,0,,,0,0
14763,PIT,3.0,14,1,8,53,0.0,pass,0,,,0,1,0,B.Roethlisberger,,0,P.Freiermuth,,0,0
14764,CLE,1.0,10,1,8,85,0.0,pass,0,,,0,1,1,B.Mayfield,14.0,0,D.Felton,14.0,1,0
14765,CLE,1.0,15,1,8,76,0.0,pass,0,,,0,1,1,B.Mayfield,6.0,0,O.Beckham,6.0,0,0
14766,CLE,2.0,9,1,8,70,0.0,run,1,D.Felton,3.0,0,0,0,,,0,,,0,0
14767,CLE,3.0,6,1,8,67,0.0,pass,0,,,0,1,1,B.Mayfield,19.0,0,J.Landry,19.0,1,0
14768,CLE,1.0,10,1,8,48,0.0,pass,0,,,0,1,1,B.Mayfield,8.0,0,N.Chubb,8.0,0,0
14769,CLE,2.0,2,1,8,40,0.0,pass,0,,,0,1,0,B.Mayfield,,0,,,0,0
14770,CLE,3.0,2,1,8,40,0.0,run,1,D.Johnson,1.0,0,0,0,,,0,,,0,0
14771,CLE,4.0,1,2,8,39,0.0,run,1,N.Chubb,-1.0,0,0,0,,,0,,,0,0
14772,PIT,1.0,10,2,8,60,1.0,pass,0,,,0,1,1,B.Roethlisberger,6.0,0,N.Harris,6.0,0,0
14773,PIT,2.0,4,2,8,54,1.0,run,1,N.Harris,2.0,0,0,0,,,0,,,0,0
14774,PIT,3.0,2,2,8,52,1.0,pass,0,,,0,1,1,B.Roethlisberger,12.0,0,C.Claypool,12.0,1,0
14775,PIT,1.0,10,2,8,40,1.0,run,1,N.Harris,5.0,0,0,0,,,0,,,0,0
14776,PIT,2.0,5,2,8,35,1.0,pass,0,,,0,1,1,B.Roethlisberger,17.0,0,D.Johnson,17.0,1,0
14777,PIT,1.0,10,2,8,18,1.0,run,1,R.McCloud,10.0,0,0,0,,,0,,,0,0
14778,PIT,1.0,10,2,8,18,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,Z.Gentry,,0,0
14779,PIT,2.0,10,2,8,18,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,,,0,0
14780,PIT,3.0,14,2,8,22,1.0,pass,0,,,0,1,1,B.Roethlisberger,9.0,0,P.Freiermuth,9.0,0,0
14781,CLE,1.0,10,2,8,75,0.0,run,1,N.Chubb,0.0,0,0,0,,,0,,,0,0
14782,CLE,2.0,10,2,8,75,0.0,pass,0,,,0,1,0,B.Mayfield,,0,J.Landry,,0,0
14783,CLE,3.0,10,2,8,75,0.0,pass,0,,,0,1,0,B.Mayfield,,0,R.Higgins,,0,0
14784,PIT,1.0,10,2,8,77,0.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14785,PIT,2.0,10,2,8,77,0.0,run,1,N.Harris,-3.0,0,0,0,,,0,,,0,0
14786,PIT,3.0,13,2,8,80,0.0,pass,0,,,0,1,1,B.Roethlisberger,3.0,0,C.Claypool,3.0,0,0
14787,CLE,1.0,10,2,8,78,0.0,pass,0,,,0,1,0,B.Mayfield,,0,,,0,0
14788,CLE,2.0,15,2,8,83,0.0,pass,0,,,0,1,0,B.Mayfield,,0,J.Landry,,0,0
14789,CLE,3.0,15,2,8,83,0.0,pass,0,,,0,1,0,B.Mayfield,,0,D.Johnson,,0,0
14790,PIT,1.0,10,2,8,63,1.0,pass,0,,,0,1,1,B.Roethlisberger,3.0,0,N.Harris,3.0,0,0
14791,PIT,2.0,7,2,8,60,1.0,run,1,N.Harris,11.0,0,0,0,,,0,,,1,0
14792,PIT,1.0,10,2,8,49,1.0,run,1,K.Ballage,-3.0,0,0,0,,,0,,,0,0
14793,PIT,2.0,13,2,8,52,1.0,pass,0,,,0,1,1,B.Roethlisberger,4.0,0,J.Washington,4.0,0,0
14794,PIT,3.0,9,2,8,48,1.0,pass,0,,,0,1,1,B.Roethlisberger,9.0,0,D.Johnson,9.0,1,0
14795,PIT,1.0,10,2,8,39,1.0,run,1,C.Claypool,16.0,0,0,0,,,0,,,1,0
14796,PIT,1.0,10,2,8,23,1.0,run,1,N.Harris,6.0,0,0,0,,,0,,,0,0
14797,PIT,2.0,4,2,8,17,1.0,run,1,N.Harris,6.0,0,0,0,,,0,,,1,0
14798,PIT,1.0,10,2,8,11,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14799,PIT,2.0,10,2,8,11,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,,,0,0
14800,PIT,3.0,17,2,8,18,1.0,run,1,N.Harris,8.0,0,0,0,,,0,,,0,0
14801,PIT,4.0,9,2,8,10,1.0,pass,0,,,0,1,0,C.Boswell,,0,Z.Gentry,,0,0
14802,CLE,1.0,10,2,8,90,0.0,pass,0,,,0,1,1,B.Mayfield,7.0,0,D.Johnson,7.0,0,0
14803,CLE,2.0,3,2,8,83,0.0,pass,0,,,0,1,1,B.Mayfield,11.0,0,R.Higgins,11.0,1,0
14804,CLE,1.0,10,2,8,72,0.0,pass,0,,,0,1,0,B.Mayfield,,0,,,0,0
14805,CLE,2.0,15,2,8,77,0.0,pass,0,,,0,1,0,B.Mayfield,,0,D.Johnson,,0,0
14806,CLE,3.0,15,2,8,77,0.0,run,1,D.Johnson,11.0,0,0,0,,,0,,,0,0
14807,PIT,1.0,10,3,8,73,0.0,run,1,N.Harris,5.0,0,0,0,,,0,,,0,0
14808,PIT,2.0,5,3,8,68,0.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14809,PIT,3.0,5,3,8,68,0.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14810,CLE,1.0,10,3,8,86,1.0,run,1,N.Chubb,21.0,0,0,0,,,0,,,1,0
14811,CLE,1.0,10,3,8,60,1.0,run,1,N.Chubb,2.0,0,0,0,,,0,,,0,0
14812,CLE,2.0,8,3,8,58,1.0,pass,0,,,0,1,1,B.Mayfield,15.0,0,J.Landry,15.0,1,0
14813,CLE,1.0,10,3,8,43,1.0,pass,0,,,0,1,1,B.Mayfield,21.0,0,H.Bryant,21.0,1,0
14814,CLE,1.0,10,3,8,22,1.0,run,1,N.Chubb,4.0,0,0,0,,,0,,,0,0
14815,CLE,2.0,6,3,8,18,1.0,pass,0,,,0,1,1,B.Mayfield,8.0,0,A.Hooper,8.0,1,0
14816,CLE,1.0,10,3,8,10,1.0,run,1,D.Johnson,0.0,0,0,0,,,0,,,0,0
14817,CLE,2.0,10,3,8,10,1.0,run,1,D.Johnson,10.0,1,0,0,,,0,,,1,1
14818,PIT,1.0,10,3,8,78,1.0,pass,0,,,0,1,1,B.Roethlisberger,2.0,0,Z.Gentry,2.0,0,0
14819,PIT,2.0,8,3,8,76,1.0,run,1,N.Harris,3.0,0,0,0,,,0,,,0,0
14820,PIT,3.0,5,3,8,73,1.0,pass,0,,,0,1,1,B.Roethlisberger,12.0,0,D.Johnson,12.0,1,0
14821,PIT,1.0,10,3,8,61,1.0,run,1,N.Harris,2.0,0,0,0,,,0,,,0,0
14822,PIT,2.0,8,3,8,59,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14823,PIT,3.0,8,3,8,59,1.0,pass,0,,,0,1,1,B.Roethlisberger,7.0,0,B.Snell,7.0,0,0
14824,PIT,4.0,1,3,8,52,1.0,run,1,N.Harris,1.0,0,0,0,,,0,,,1,0
14825,PIT,1.0,10,3,8,51,1.0,pass,0,,,0,1,1,B.Roethlisberger,16.0,0,C.Claypool,16.0,1,0
14826,PIT,1.0,10,3,8,35,1.0,run,1,N.Harris,1.0,0,0,0,,,0,,,0,0
14827,PIT,2.0,9,3,8,34,1.0,pass,0,,,0,1,1,B.Roethlisberger,22.0,0,P.Freiermuth,22.0,1,0
14828,PIT,1.0,10,3,8,12,1.0,pass,0,,,0,1,1,B.Roethlisberger,4.0,0,D.Johnson,4.0,0,0
14829,PIT,2.0,6,3,8,8,1.0,run,1,N.Harris,8.0,1,0,0,,,0,,,1,1
14830,PIT,,0,3,8,12,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14831,CLE,1.0,10,3,8,60,0.0,run,1,N.Chubb,-2.0,0,0,0,,,0,,,0,0
14832,CLE,2.0,12,3,8,62,0.0,pass,0,,,0,1,0,B.Mayfield,,0,R.Higgins,,0,0
14833,CLE,3.0,12,3,8,62,0.0,pass,0,,,0,1,1,B.Mayfield,11.0,0,J.Landry,11.0,0,0
14834,PIT,1.0,10,3,8,83,1.0,pass,0,,,0,1,1,B.Roethlisberger,13.0,0,Z.Gentry,13.0,1,0
14835,PIT,1.0,10,3,8,70,1.0,run,1,N.Harris,3.0,0,0,0,,,0,,,0,0
14836,PIT,2.0,7,3,8,67,1.0,pass,0,,,0,1,1,B.Roethlisberger,20.0,0,N.Harris,20.0,1,0
14837,PIT,1.0,10,3,8,47,1.0,run,1,N.Harris,5.0,0,0,0,,,0,,,0,0
14838,PIT,2.0,5,4,8,42,1.0,run,1,C.Claypool,0.0,0,0,0,,,0,,,0,0
14839,PIT,3.0,5,4,8,42,1.0,run,1,N.Harris,5.0,0,0,0,,,0,,,1,0
14840,PIT,1.0,10,4,8,37,1.0,run,1,N.Harris,2.0,0,0,0,,,0,,,1,0
14841,PIT,1.0,20,4,8,40,1.0,pass,0,,,0,1,1,B.Roethlisberger,24.0,0,Z.Gentry,24.0,1,0
14842,PIT,1.0,10,4,8,16,1.0,pass,0,,,0,1,1,B.Roethlisberger,14.0,0,C.Claypool,14.0,1,0
14843,PIT,1.0,2,4,8,2,1.0,run,1,N.Harris,0.0,0,0,0,,,0,,,0,0
14844,PIT,2.0,2,4,8,2,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,P.Freiermuth,,0,0
14845,PIT,3.0,2,4,8,2,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14846,PIT,4.0,2,4,8,2,1.0,pass,0,,,0,1,1,B.Roethlisberger,2.0,1,P.Freiermuth,2.0,1,1
14847,PIT,,0,4,8,2,1.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14848,CLE,1.0,10,4,8,80,0.0,pass,0,,,0,1,1,B.Mayfield,24.0,0,D.Njoku,24.0,1,0
14849,CLE,1.0,10,4,8,56,0.0,pass,0,,,0,1,1,B.Mayfield,9.0,0,D.Njoku,9.0,0,0
14850,CLE,2.0,1,4,8,47,0.0,run,1,N.Chubb,2.0,0,0,0,,,0,,,1,0
14851,CLE,1.0,10,4,8,45,0.0,run,1,N.Chubb,0.0,0,0,0,,,0,,,0,0
14852,CLE,2.0,10,4,8,45,0.0,pass,0,,,0,1,1,B.Mayfield,6.0,0,D.Njoku,6.0,0,0
14853,CLE,3.0,4,4,8,39,0.0,run,1,,5.0,0,0,0,B.Mayfield,,0,,,1,0
14854,CLE,1.0,10,4,8,34,0.0,run,1,N.Chubb,2.0,0,0,0,,,0,,,0,0
14855,CLE,2.0,8,4,8,32,0.0,pass,0,,,0,1,1,B.Mayfield,11.0,0,J.Landry,11.0,0,0
14856,PIT,1.0,10,4,8,80,0.0,run,1,N.Harris,2.0,0,0,0,,,0,,,0,0
14857,PIT,2.0,8,4,8,78,0.0,pass,0,,,0,1,0,B.Roethlisberger,,0,D.Johnson,,0,0
14858,PIT,3.0,8,4,8,78,0.0,pass,0,,,0,1,1,B.Roethlisberger,6.0,0,D.Johnson,6.0,0,0
14859,CLE,1.0,10,4,8,61,0.0,run,1,N.Chubb,12.0,0,0,0,,,0,,,1,0
14860,CLE,1.0,10,4,8,49,0.0,run,1,N.Chubb,1.0,0,0,0,,,0,,,0,0
14861,CLE,2.0,9,4,8,48,0.0,pass,0,,,0,1,1,B.Mayfield,9.0,0,J.Landry,9.0,1,0
14862,CLE,1.0,10,4,8,39,0.0,pass,0,,,0,1,0,B.Mayfield,,0,J.Landry,,0,0
14863,CLE,1.0,10,4,8,24,0.0,pass,0,,,0,1,0,B.Mayfield,,0,A.Hooper,,0,0
14864,CLE,2.0,10,4,8,24,0.0,run,1,N.Chubb,-1.0,0,0,0,,,0,,,0,0
14865,CLE,3.0,16,4,8,30,0.0,pass,0,,,0,1,1,B.Mayfield,4.0,0,A.Hooper,4.0,0,0
14866,CLE,4.0,12,4,8,26,0.0,pass,0,,,0,1,0,B.Mayfield,,0,J.Landry,,0,0
14867,PIT,1.0,10,4,8,74,0.0,run,1,N.Harris,2.0,0,0,0,,,0,,,0,0
14868,PIT,2.0,8,4,8,72,0.0,pass,0,,,0,1,1,B.Roethlisberger,50.0,0,D.Johnson,50.0,1,0
14869,PIT,1.0,10,4,8,22,0.0,run,1,N.Harris,-1.0,0,0,0,,,0,,,0,0
14870,PIT,2.0,11,4,8,23,0.0,run,1,N.Harris,1.0,0,0,0,,,0,,,0,0
14871,PIT,3.0,10,4,8,22,0.0,run,1,N.Harris,2.0,0,0,0,,,0,,,0,0
14872,PIT,4.0,13,4,8,25,0.0,pass,0,,,0,1,0,B.Roethlisberger,,0,C.Claypool,,0,0
14873,SF,1.0,10,1,8,67,0.0,pass,0,,,0,1,0,J.Garoppolo,,0,D.Samuel,,0,0
14874,SF,2.0,10,1,8,67,0.0,pass,0,,,0,1,0,J.Garoppolo,,0,B.Aiyuk,,0,0
14875,SF,3.0,10,1,8,67,0.0,pass,0,,,0,1,1,J.Garoppolo,21.0,0,M.Sanu,21.0,1,0
14876,SF,1.0,10,1,8,46,0.0,run,1,E.Mitchell,7.0,0,0,0,,,0,,,0,0
14877,SF,2.0,3,1,8,39,0.0,run,1,E.Mitchell,1.0,0,0,0,,,0,,,0,0
14878,SF,3.0,2,1,8,38,0.0,run,1,J.Hasty,1.0,0,0,0,,,0,,,0,0
14879,SF,4.0,1,1,8,37,0.0,run,1,J.Hasty,2.0,0,0,0,,,0,,,1,0
14880,SF,1.0,10,1,8,35,0.0,pass,0,,,0,1,1,J.Garoppolo,-4.0,0,D.Samuel,-4.0,0,0
14881,SF,2.0,14,1,8,39,0.0,pass,0,,,0,1,0,J.Garoppolo,,0,D.Samuel,,0,0
14882,SF,3.0,24,1,8,49,0.0,pass,0,,,0,1,1,J.Garoppolo,19.0,0,M.Sanu,19.0,0,0
14883,CHI,1.0,10,1,8,62,0.0,run,1,D.Williams,-1.0,0,0,0,,,0,,,0,0
14884,CHI,2.0,11,1,8,63,0.0,run,1,,4.0,0,0,0,J.Fields,,0,,,0,0
14885,CHI,3.0,7,1,8,59,0.0,pass,0,,,0,1,1,J.Fields,14.0,0,D.Mooney,14.0,1,0
14886,CHI,1.0,10,1,8,45,0.0,run,1,K.Herbert,22.0,0,0,0,,,0,,,1,0
14887,CHI,1.0,10,1,8,23,0.0,run,1,K.Herbert,2.0,0,0,0,,,0,,,0,0
14888,CHI,1.0,18,1,8,31,0.0,pass,0,,,0,1,1,J.Fields,6.0,0,D.Mooney,6.0,0,0
14889,CHI,2.0,12,1,8,25,0.0,run,1,D.Williams,-2.0,0,0,0,,,0,,,0,0
14890,CHI,3.0,19,1,8,32,0.0,pass,0,,,0,1,1,J.Fields,11.0,0,J.James,11.0,0,0
14891,SF,1.0,10,1,8,75,0.0,run,1,E.Mitchell,27.0,0,0,0,,,0,,,1,0
14892,SF,1.0,10,1,8,48,0.0,pass,0,,,0,1,1,J.Garoppolo,11.0,0,D.Samuel,11.0,1,0
14893,SF,1.0,10,1,8,37,0.0,run,1,E.Mitchell,1.0,0,0,0,,,0,,,0,0
14894,SF,2.0,9,1,8,36,0.0,pass,0,,,0,1,0,J.Garoppolo,,0,K.Juszczyk,,0,0
14895,SF,3.0,9,1,8,36,0.0,pass,0,,,0,1,1,J.Garoppolo,6.0,0,J.Hasty,6.0,0,0
14896,CHI,1.0,10,1,8,74,1.0,pass,0,,,0,1,0,J.Fields,,0,C.Kmet,,0,0
14897,CHI,2.0,10,1,8,74,1.0,run,1,K.Herbert,1.0,0,0,0,,,0,,,0,0
14898,CHI,3.0,4,1,8,68,1.0,pass,0,,,0,1,1,J.Fields,11.0,0,D.Mooney,11.0,1,0
14899,CHI,1.0,10,1,8,57,1.0,pass,0,,,0,1,1,J.Fields,16.0,0,C.Kmet,16.0,1,0
14900,CHI,1.0,10,1,8,41,1.0,run,1,K.Herbert,3.0,0,0,0,,,0,,,0,0
14901,CHI,2.0,7,2,8,38,1.0,run,1,K.Herbert,6.0,0,0,0,,,0,,,0,0
14902,CHI,3.0,1,2,8,32,1.0,run,1,,9.0,0,0,0,J.Fields,,0,,,1,0
14903,CHI,1.0,10,2,8,23,1.0,run,1,K.Herbert,6.0,0,0,0,,,0,,,0,0
14904,CHI,2.0,4,2,8,17,1.0,pass,0,,,0,1,1,J.Fields,6.0,0,C.Kmet,6.0,1,0
14905,CHI,1.0,10,2,8,11,1.0,run,1,K.Herbert,3.0,0,0,0,,,0,,,0,0
14906,CHI,2.0,7,2,8,8,1.0,pass,0,,,0,1,1,J.Fields,8.0,1,J.James,8.0,1,1
14907,SF,1.0,10,2,8,75,0.0,run,1,E.Mitchell,-1.0,0,0,0,,,0,,,0,0
14908,SF,2.0,11,2,8,76,0.0,pass,0,,,0,1,1,J.Garoppolo,23.0,0,B.Aiyuk,23.0,1,0
14909,SF,1.0,10,2,8,53,0.0,pass,0,,,0,1,1,J.Garoppolo,16.0,0,D.Samuel,16.0,1,0
14910,SF,1.0,10,2,8,37,0.0,run,1,E.Mitchell,3.0,0,0,0,,,0,,,0,0
14911,SF,2.0,7,2,8,34,0.0,pass,0,,,0,1,0,J.Garoppolo,,0,J.Jennings,,0,0
14912,SF,3.0,7,2,8,34,0.0,pass,0,,,0,1,0,J.Garoppolo,,0,M.Sanu,,0,0
14913,CHI,1.0,10,2,8,79,1.0,run,1,K.Herbert,2.0,0,0,0,,,0,,,0,0
14914,CHI,2.0,8,2,8,77,1.0,pass,0,,,0,1,0,J.Fields,,0,D.Mooney,,0,0
14915,CHI,3.0,8,2,8,77,1.0,pass,0,,,0,1,1,J.Fields,10.0,0,A.Robinson,10.0,1,0
14916,CHI,1.0,10,2,8,67,1.0,run,1,,3.0,0,0,0,J.Fields,,0,,,0,0
14917,CHI,2.0,7,2,8,64,1.0,run,1,K.Herbert,4.0,0,0,0,,,0,,,0,0
14918,CHI,3.0,3,2,8,60,1.0,pass,0,,,0,1,1,J.Fields,4.0,0,D.Mooney,4.0,1,0
14919,CHI,1.0,10,2,8,56,1.0,run,1,,16.0,0,0,0,J.Fields,,0,,,1,0
14920,CHI,1.0,15,2,8,45,1.0,run,1,K.Herbert,3.0,0,0,0,,,0,,,0,0
14921,CHI,2.0,12,2,8,42,1.0,run,1,K.Herbert,9.0,0,0,0,,,0,,,0,0
14922,CHI,3.0,3,2,8,33,1.0,run,1,K.Herbert,3.0,0,0,0,,,0,,,1,0
14923,CHI,1.0,10,2,8,30,1.0,pass,0,,,0,1,0,J.Fields,,0,,,0,0
14924,CHI,2.0,21,2,8,41,1.0,run,1,,16.0,0,0,0,J.Fields,,0,,,1,0
14925,CHI,1.0,10,2,8,20,1.0,run,1,K.Herbert,2.0,0,0,0,,,0,,,0,0
14926,CHI,2.0,8,2,8,18,1.0,pass,0,,,0,1,1,J.Fields,2.0,0,C.Kmet,2.0,0,0
14927,CHI,3.0,6,2,8,16,1.0,pass,0,,,0,1,1,J.Fields,-6.0,0,K.Herbert,-6.0,0,0
14928,SF,1.0,10,2,8,75,1.0,pass,0,,,0,1,0,J.Garoppolo,,0,B.Aiyuk,,0,0
14929,SF,2.0,10,2,8,75,1.0,pass,0,,,0,1,1,J.Garoppolo,6.0,0,B.Aiyuk,6.0,0,0
14930,SF,3.0,4,2,8,69,1.0,pass,0,,,0,1,1,J.Garoppolo,15.0,0,B.Aiyuk,15.0,1,0
14931,SF,1.0,10,2,8,54,1.0,pass,0,,,0,1,1,J.Garoppolo,50.0,0,D.Samuel,50.0,1,0
14932,SF,2.0,4,2,8,4,1.0,pass,0,,,0,1,0,J.Garoppolo,,0,D.Samuel,,0,0
14933,CHI,1.0,10,3,8,69,1.0,pass,0,,,0,1,1,J.Fields,19.0,0,J.James,19.0,1,0
14934,CHI,1.0,10,3,8,50,1.0,run,1,K.Herbert,0.0,0,0,0,,,0,,,0,0
14935,CHI,2.0,10,3,8,50,1.0,run,1,,15.0,0,0,0,J.Fields,,0,,,1,0
14936,CHI,1.0,10,3,8,35,1.0,pass,0,,,0,1,0,J.Fields,,0,A.Robinson,,0,0
14937,CHI,2.0,10,3,8,35,1.0,run,1,K.Herbert,-3.0,0,0,0,,,0,,,0,0
14938,CHI,3.0,13,3,8,38,1.0,pass,0,,,0,1,1,J.Fields,22.0,0,M.Goodwin,22.0,1,0
14939,CHI,1.0,10,3,8,16,1.0,run,1,K.Herbert,-4.0,0,0,0,,,0,,,0,0
14940,CHI,2.0,14,3,8,20,1.0,pass,0,,,0,1,1,J.Fields,6.0,0,A.Robinson,6.0,0,0
14941,CHI,3.0,8,3,8,14,1.0,run,1,,4.0,0,0,0,J.Fields,,0,,,1,0
14942,CHI,1.0,5,3,8,5,1.0,run,1,K.Herbert,-4.0,0,0,0,,,0,,,0,0
14943,CHI,2.0,9,3,8,9,1.0,pass,0,,,0,1,1,J.Fields,2.0,0,K.Herbert,2.0,0,0
14944,CHI,3.0,7,3,8,7,1.0,pass,0,,,0,1,0,J.Fields,,0,C.Kmet,,0,0
14945,SF,1.0,10,3,8,75,1.0,run,1,E.Mitchell,0.0,0,0,0,,,0,,,0,0
14946,SF,2.0,10,3,8,75,1.0,pass,0,,,0,1,1,J.Garoppolo,1.0,0,B.Aiyuk,1.0,0,0
14947,SF,2.0,19,3,8,84,1.0,pass,0,,,0,1,0,J.Garoppolo,,0,C.Woerner,,0,0
14948,SF,3.0,19,3,8,84,1.0,pass,0,,,0,1,1,J.Garoppolo,83.0,0,D.Samuel,83.0,1,0
14949,SF,1.0,6,3,8,6,1.0,run,1,E.Mitchell,4.0,0,0,0,,,0,,,0,0
14950,SF,2.0,2,3,8,2,1.0,pass,0,,,0,1,0,J.Garoppolo,,0,B.Aiyuk,,0,0
14951,SF,3.0,2,3,8,2,1.0,run,1,J.Garoppolo,2.0,1,0,0,,,0,,,1,1
14952,CHI,1.0,10,3,8,84,0.0,run,1,K.Herbert,4.0,0,0,0,,,0,,,0,0
14953,CHI,2.0,6,3,8,80,0.0,run,1,K.Herbert,6.0,0,0,0,,,0,,,1,0
14954,CHI,1.0,10,3,8,74,0.0,pass,0,,,0,1,1,J.Fields,9.0,0,D.Mooney,9.0,0,0
14955,CHI,2.0,1,3,8,65,0.0,run,1,K.Herbert,3.0,0,0,0,,,0,,,1,0
14956,CHI,1.0,10,3,8,62,0.0,run,1,J.Fields,0.0,0,0,0,,,0,,,0,0
14957,CHI,2.0,15,3,8,67,0.0,pass,0,,,0,1,0,J.Fields,,0,,,0,0
14958,CHI,3.0,16,3,8,68,0.0,pass,0,,,0,1,0,J.Fields,,0,C.Kmet,,0,0
14959,SF,1.0,10,3,8,52,1.0,pass,0,,,0,1,1,J.Garoppolo,15.0,0,D.Samuel,15.0,1,0
14960,SF,1.0,10,3,8,37,1.0,run,1,E.Mitchell,3.0,0,0,0,,,0,,,0,0
14961,SF,2.0,7,3,8,34,1.0,pass,0,,,0,1,1,J.Garoppolo,7.0,0,C.Woerner,7.0,1,0
14962,SF,1.0,10,3,8,27,1.0,pass,0,,,0,1,1,J.Garoppolo,11.0,0,K.Juszczyk,11.0,1,0
14963,SF,1.0,10,4,8,16,1.0,run,1,E.Mitchell,11.0,0,0,0,,,0,,,1,0
14964,SF,1.0,5,4,8,5,1.0,run,1,E.Mitchell,5.0,1,0,0,,,0,,,1,1
14965,SF,,0,4,8,2,1.0,pass,0,,,0,1,0,J.Garoppolo,,0,B.Aiyuk,,0,0
14966,CHI,1.0,10,4,8,68,0.0,pass,0,,,0,1,0,J.Fields,,0,,,0,0
14967,CHI,2.0,11,4,8,69,0.0,pass,0,,,0,1,1,J.Fields,10.0,0,M.Goodwin,10.0,0,0
14968,CHI,3.0,1,4,8,59,0.0,run,1,J.Fields,14.0,0,0,0,,,0,,,1,0
14969,CHI,1.0,10,4,8,45,0.0,run,1,R.Nall,4.0,0,0,0,,,0,,,0,0
14970,CHI,1.0,16,4,8,51,0.0,pass,0,,,0,1,1,J.Fields,20.0,0,D.Mooney,20.0,1,0
14971,CHI,1.0,10,4,8,31,0.0,pass,0,,,0,1,0,J.Fields,,0,M.Goodwin,,0,0
14972,CHI,2.0,10,4,8,31,0.0,run,1,K.Herbert,4.0,0,0,0,,,0,,,0,0
14973,CHI,3.0,6,4,8,27,0.0,pass,0,,,0,1,1,J.Fields,5.0,0,A.Robinson,5.0,0,0
14974,CHI,4.0,1,4,8,22,0.0,run,1,,22.0,1,0,0,J.Fields,,0,,,1,1
14975,SF,1.0,10,4,8,75,1.0,pass,0,,,0,1,1,J.Garoppolo,19.0,0,M.Sanu,19.0,1,0
14976,SF,1.0,10,4,8,56,1.0,run,1,E.Mitchell,27.0,0,0,0,,,0,,,1,0
14977,SF,1.0,10,4,8,29,1.0,run,1,E.Mitchell,1.0,0,0,0,,,0,,,0,0
14978,SF,2.0,9,4,8,28,1.0,pass,0,,,0,1,1,J.Garoppolo,23.0,0,J.Hasty,23.0,1,0
14979,SF,1.0,5,4,8,5,1.0,run,1,J.Garoppolo,5.0,1,0,0,,,0,,,1,1
14980,CHI,1.0,10,4,8,75,0.0,run,1,K.Herbert,0.0,0,0,0,,,0,,,0,0
14981,CHI,1.0,10,4,8,60,0.0,run,1,K.Herbert,0.0,0,0,0,,,0,,,0,0
14982,CHI,2.0,10,4,8,60,0.0,pass,0,,,0,1,0,J.Fields,,0,D.Mooney,,0,0
14983,CHI,3.0,10,4,8,60,0.0,pass,0,,,0,1,0,J.Fields,,0,,,0,0
14984,SF,1.0,10,4,8,63,1.0,run,1,E.Mitchell,39.0,0,0,0,,,0,,,1,0
14985,SF,1.0,10,4,8,24,1.0,run,1,E.Mitchell,-1.0,0,0,0,,,0,,,0,0
14986,SF,2.0,11,4,8,25,1.0,run,1,E.Mitchell,12.0,0,0,0,,,0,,,1,0
14987,SF,1.0,10,4,8,13,1.0,run,1,E.Mitchell,-2.0,0,0,0,,,0,,,0,0
14988,SF,2.0,12,4,8,15,1.0,run,1,E.Mitchell,0.0,0,0,0,,,0,,,0,0
14989,SF,3.0,12,4,8,15,1.0,run,1,J.Hasty,1.0,0,0,0,,,0,,,0,0
14990,CHI,1.0,10,4,8,69,0.0,pass,0,,,0,1,0,J.Fields,,0,D.Mooney,,0,0
14991,TB,1.0,10,1,8,75,0.0,run,1,L.Fournette,-1.0,0,0,0,,,0,,,0,0
14992,TB,2.0,11,1,8,76,0.0,pass,0,,,0,1,1,T.Brady,8.0,0,T.Johnson,8.0,0,0
